,Id_code,PoolID,Foundation_spp,Day_Night,Before_After,Removal_Control,Group,Time_Point,Sampling_group,Sampling_Day,Sampling_time,Wind_Speed.m.s,DO_mg_L,DO_p,Conductivity,Salinity,Temp.pool,Temp.in,date_triscal,mVolts,pH.pre,Notes,SalCal,Date_Time,PO_ug_L,NO2N_ug_L,NN_ug_L,NH4_ug_L,PO_umol_L,NN_umol_L,NH4_umol_L,Date_Run,TA_Run,TA_Raw,CRM_off,Salinity_Lab,TA_CRM,(Intercept),TTris,mVTris,pH,pH_insitu,CO2,fCO2,pCO2,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite,TA_NormSal,DIC_Norm
1,D1_Ocean_1_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,1,1,7/8/2019,8:48:00,1.4,8.28,94.5,52.4,34.3,11.9,14.537,20190710,-53.2,7.842657207,NA,0.034927972,7/8/2019 8:48,24,-1.04,37,43.8,0.77484,1.400968,2.4281406,8/30/2019,1,2204.690384,0.232710928,32.81,2199.554384,-106.2392471,1.452182309,-85.12887287,7.86832765,7.907910954,22.67453059,547.4653931,549.5310621,1943.177311,101.9313003,2067.783141,2199.554384,1.554911263,2.439170382,2122.569981,1995.410731
2,D_1_1_BC,1,Phyllospadix,Day,Before,Control,Before_Control,1,1,7/8/2019,8:59:00,0.9,9.1,105.4,52.7,34.6,12.6,14.966,20190710,-56.1,7.890223326,NA,0.034801177,7/8/2019 8:59,11.9,15.2,32.8,115,0.3841915,1.2419392,6.375255,8/31/2019,1,2238.544545,0.048572063,33.09,2237.472545,-106.2392471,1.452182309,-84.50588666,7.917377372,7.953172453,20.04337422,495.6705197,497.5238848,1944.394352,117.1368364,2081.574562,2237.472545,1.78698342,2.798051604,2177.58725,2025.861831
3,D_2_1_BC,2,Phyllospadix,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:04:00,0.9,9.99,118.2,52.7,34.7,12.8,14.29,20190710,-66.7,8.081177287,only 1 push through sterivex,0.034715592,7/8/2019 9:04,30.2,2.02,8.84,81.4,0.975007,0.33471776,4.5125718,9/1/2019,1,2231.155882,0.396650635,32.99,2222.401683,-106.2392471,1.452182309,-85.4875619,8.107427544,8.130549774,12.31326619,306.606041,307.7492956,1807.359731,165.4653249,1985.138322,2222.401683,2.524134372,3.950093278,2156.383281,1926.168037
4,D_3_1_BC,3,Phyllospadix,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:07:00,0.7,10.28,121.6,52.8,34.8,12.7,14.774,20190710,-62.3,8.00019459,2.5 pushes,0.034817224,7/8/2019 9:07,25.8,2.68,15.24,67.2,0.832953,0.57704736,3.7253664,9/2/2019,1,2248.177487,0.36850704,32.88,2240.044426,-106.2392471,1.452182309,-84.78470567,8.027521974,8.059416363,15.07539475,374.4158239,375.8138215,1875.429626,145.5275176,2036.032538,2240.044426,2.21844068,3.471829307,2166.254727,1968.963231
5,D_4_1_BC,4,Phyllospadix,Day,Before,Control,Before_Control,1,1,7/8/2019,9:10:00,0.7,10.21,119,51.7,34.9,13.2,14.886,20190710,-67.8,8.095540768,pumped 2 x 550;nutrients at 35 ml,0.03396667,7/8/2019 9:10,15.22,8.68,14.04,72,0.4913777,0.53161056,3.991464,9/2/2019,1,2197.911016,0.36850704,32.86,2189.777955,-106.2392471,1.452182309,-84.62206125,8.123309875,8.149466065,11.3404679,286.2718445,287.333792,1758.529269,171.5789212,1941.448658,2189.777955,2.617119656,4.091071901,2116.355988,1876.353026
6,D_5_1_BC,5,Phyllospadix,Day,Before,Control,Before_Control,1,1,7/8/2019,9:13:00,0.7,11.72,137.2,52.4,34.5,13.4,15.491,20190710,-78,8.268647462,NA,0.034291644,7/8/2019 9:13,16.06,0.522,19.02,35.8,0.5184971,0.72017328,1.9846446,9/4/2019,1,2144.885136,0.537981023,32.95,2133.011733,-106.2392471,1.452182309,-83.74349095,8.29645114,8.329342538,6.61651419,167.6894062,168.3097902,1554.893304,229.2160748,1790.725893,2133.011733,3.504677956,5.47983744,2067.139312,1735.424064
7,D_6_1_BC,6,Phyllospadix,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:17:00,1,9.66,113.8,52.5,34.6,13.8,15.495,20190710,-68.3,8.099249825,"sun, 2.5 pushes",0.034188613,7/8/2019 9:17,86.5,10.4,37.6,10.3,2.7926525,1.4236864,0.5710011,9/4/2019,1,2118.15938,0.537981023,33.03,2106.285977,-106.2392471,1.452182309,-83.73768222,8.127306258,8.153544868,10.59573979,272.0482933,273.0497415,1678.580257,168.039423,1857.21542,2106.285977,2.570452413,4.015165468,2046.194877,1804.230157
8,D_7_1_BC,7,Phyllospadix,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:37:00,0.3,10.34,120.3,52.6,34.6,13.1,15.931,20190710,-64.6,8.031142905,170 thru sterivex,0.034530859,7/8/2019 9:37,29.2,4.74,12.26,122.4,0.942722,0.46421264,6.7854888,9/5/2019,1,2232.383883,0.544759247,33.01,2220.360883,-106.2392471,1.452182309,-83.10453074,8.059939409,8.1035711,13.1332794,329.9326569,331.1581962,1823.388651,158.3478971,1994.869828,2220.360883,2.418310407,3.782860425,2155.709198,1936.783912
9,D_8_1_BC,8,Phyllospadix,Day,Before,Control,Before_Control,1,1,7/8/2019,9:42:00,0.3,9.47,111.3,52.5,34.5,13.5,16.183,20190710,-65.3,8.041312013,NA,0.034308845,7/8/2019 9:42,38.2,-1.71,13.5,134,1.233287,0.511164,7.428558,9/5/2019,1,2206.941693,0.544759247,33.05,2194.918693,-106.2392471,1.452182309,-82.73858079,8.070291453,8.111634752,12.55409928,319.1639825,320.3434484,1791.415792,160.5881188,1964.55801,2194.918693,2.455934718,3.839269686,2133.590082,1909.665948
10,D_9_1_BC,9,Mytilus,Day,Before,Control,Before_Control,1,1,7/8/2019,9:47:00,0.3,7.63,87.6,52.4,34.5,12.8,15.978,20190710,-45.8,7.703065264,NA,0.03453924,7/8/2019 9:47,39.2,20.4,74.6,190.6,1.265572,2.8246544,10.5662922,9/7/2019,1,2112.656076,0.267242737,33.01,2106.757949,-106.2392471,1.452182309,-83.03627817,7.731695004,7.777739752,29.37031524,730.5060198,733.2311565,1910.087611,77.24964786,2016.707574,2106.757949,1.179548557,1.846518205,2045.414114,1957.985795
11,D_10_1_BC,10,Mytilus,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:50:00,0.3,7.86,90.2,51.9,34.1,12.8,15.699,20190710,-45.4,7.69801166,NA,0.034245455,7/8/2019 9:50,55.8,7.18,114.4,191.8,1.801503,4.3316416,10.6328166,9/7/2019,1,2123.797617,0.267242737,33.08,2117.89949,-106.2392471,1.452182309,-83.44143703,7.725188496,7.767084575,30.45443914,755.7554725,758.5748799,1926.101618,75.30468697,2031.860745,2117.89949,1.151974534,1.804609495,2060.591621,1976.880983
12,D_11_1_BC,11,Mytilus,Day,Before,Removal,Before_Removal,1,1,7/8/2019,9:52:00,0.3,6.29,72.1,52.6,34.6,13.1,15.764,20190710,-28,7.394043014,NA,0.034530859,7/8/2019 9:52,36.6,5.1,129.8,302,1.181631,4.9147472,16.741974,9/8/2019,1,2042.966411,0.658535281,33.24,2028.43234,-106.2392471,1.452182309,-83.34704518,7.422553086,7.456779275,61.6651787,1549.145162,1554.907199,1930.875328,37.81773038,2030.358237,2028.43234,0.577557471,0.903448661,1983.090911,1984.973758
13,D_12_1_BC,12,Mytilus,Day,Before,Control,Before_Control,1,1,7/8/2019,9:54:00,0.3,9.48,112.1,52.5,34.6,13.6,16.326,20190710,-51.4,7.798160518,NA,0.034268525,7/8/2019 9:54,38.2,9.02,70.2,170.4,1.233287,2.6580528,9.4464648,9/8/2019,1,2067.988128,0.658535281,33.23,2053.454057,-106.2392471,1.452182309,-82.53091872,7.827624724,7.867959962,22.2174582,566.914099,569.0070145,1814.827124,93.4034065,1930.447989,2053.454057,1.428094995,2.231662411,2006.949362,1886.72902
14,D_13_1_BC,13,Mytilus,Day,Before,Control,Before_Control,1,1,7/8/2019,9:57:00,0.4,8.12,95.1,52.8,34.7,13.5,16.758,20190710,-39.5,7.588168728,rubber stopper in sample,0.034481685,7/8/2019 9:57,38.2,-0.397,56.2,181.8,1.233287,2.1279568,10.0784466,11/21/2019,1,2010.75941,-0.569820019,33.84,2023.335509,-106.2392471,1.452182309,-81.90357597,7.618603562,7.664045408,36.6483755,932.7672751,936.2166341,1868.929229,60.05230431,1965.629909,2023.335509,0.917511424,1.43383844,2013.81393,1956.379886
15,D_14_1_BC,14,Mytilus,Day,Before,Control,Before_Control,1,1,7/8/2019,9:59:00,0.4,6.34,72.1,53,34.8,12.8,16.601,20190710,-31.8,7.455262197,NA,0.034892006,7/8/2019 9:59,43,14.26,117.6,312,1.388255,4.4528064,17.296344,11/22/2019,1,2121.542855,-0.799098459,33.84,2139.179198,-106.2392471,1.452182309,-82.13156859,7.485675643,7.536069434,54.02074516,1345.904156,1350.928413,2018.861023,47.12915873,2120.010927,2139.179198,0.718596257,1.124373211,2129.112472,2110.034405
16,D_15_1_BC,15,Mytilus,Day,Before,Removal,Before_Removal,1,1,7/8/2019,10:02:00,0.4,8.86,105.7,52.6,34.6,13.8,17.464,20190710,-53.9,7.833294297,NA,0.034245725,7/8/2019 10:02,66.4,15.42,74.4,236,2.143724,2.8170816,13.083132,11/22/2019,1,1994.328664,-0.799098459,34.51,2011.965007,-106.2392471,1.452182309,-80.87833526,7.86467535,7.919263993,18.93635758,486.1957599,487.9859383,1749.147354,102.0973791,1870.181091,2011.965007,1.561755269,2.439533911,2042.144482,1898.233807
17,D_16_1_BC,16,Mytilus,Day,Before,Removal,Before_Removal,1,1,7/8/2019,10:05:00,0.7,7.2,85.8,52.5,34.6,14.1,17.494,20190710,-35.1,7.507082549,NA,0.034070539,7/8/2019 10:05,41.2,21.7,179,188.6,1.330142,6.777656,10.4554182,11/23/2019,1,1963.513133,-0.539790416,34.64,1975.426469,-106.2392471,1.452182309,-80.83476979,7.538512335,7.584326104,42.88586172,1111.345348,1115.424498,1845.098268,50.38473682,1938.368867,1975.426469,0.771276303,1.204022556,2012.610968,1974.85581
18,D2_Ocean_1_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,1,2,7/9/2019,9:46:00,1.7,9.25,106.6,52.4,34.4,12.3,15.383,20190710,-53.6,7.843413954,NA,0.034752571,7/9/2019 9:46,15.16,-1.13,53.2,22.8,0.4894406,2.0143648,1.2639636,11/26/2019,1,2234.689435,0.237237901,33.56,2229.453523,-106.2392471,1.452182309,-83.90032664,7.870784713,7.917058677,22.17244458,542.5200011,544.5564847,1961.519368,106.9817403,2090.673553,2229.453523,1.632553873,2.558584033,2200.601772,2063.617778
19,D_17_1_BC,17,Mytilus,Day,Before,Removal,Before_Removal,1,2,7/9/2019,9:52:00,1.7,9.36,110,52.5,34.6,13.6,14.628,20190710,-58,7.926047001,NA,0.034268525,7/9/2019 9:52,16.76,14.2,74.8,85.2,0.5410966,2.8322272,4.7232324,11/27/2019,1,2099.307015,0.547931117,34.04,2087.214011,-106.2392471,1.452182309,-84.99672428,7.952623549,7.96819193,17.42094083,444.5232612,446.1641167,1792.439327,116.1994002,1926.059668,2087.214011,1.776635221,2.776320943,2089.669557,1928.32562
20,D_18_1_BC,18,Phyllospadix,Day,Before,Control,Before_Control,1,2,7/9/2019,9:59:00,1.8,8.79,103.5,52.4,34.5,13.4,14.14,20190710,-55.5,7.885933186,40mL extra water,0.034291644,7/9/2019 9:59,27,4.44,33.4,70.8,0.871695,1.2646576,3.9249396,11/27/2019,1,2182.113965,0.547931117,33.87,2170.020961,-106.2392471,1.452182309,-85.70538925,7.911421041,7.92257031,20.56590238,521.2236925,523.1527639,1894.291834,109.4508496,2024.308586,2170.020961,1.673486383,2.616626535,2161.723822,2016.568583
21,D_19_1_BC,19,Mytilus,Day,Before,Control,Before_Control,1,2,7/9/2019,9:55:00,1.8,8.55,99,52.5,34.6,12.9,14.046,20190710,-52,7.825221891,NA,0.034555953,7/9/2019 9:55,30.2,4.2,41.4,119.4,0.975007,1.5675696,6.6191778,12/6/2019,1,2170.66926,-0.023173626,34.02,2171.180709,-106.2392471,1.452182309,-85.84189439,7.850800045,7.867887093,24.00440723,599.2641143,601.4964672,1927.530468,96.53450257,2048.069378,2171.180709,1.473637263,2.306061226,2172.457874,2049.274125
22,D_20_1_BC,20,Phyllospadix,Day,Before,Control,Before_Control,1,2,7/9/2019,10:01:00,1.8,11.35,133,52.5,34.5,12.9,13.941,20190710,-65.2,8.057709347,80mL extra,0.034555953,7/9/2019 10:01,25.4,-0.0587,25.2,53,0.820039,0.9541728,2.938161,12/6/2019,1,2194.804599,-0.023173626,34.02,2195.316048,-106.2392471,1.452182309,-85.99437353,8.082855358,8.098958687,13.24266562,330.4126878,331.6431632,1808.83022,153.8668323,1975.939718,2195.316048,2.349954337,3.678000793,2196.60741,1977.102035
23,D_21_1_BC,21,Phyllospadix,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:03:00,1.8,10.23,121.3,52.7,34.7,13.6,14.766,20190710,-68.6,8.110534615,NA,0.034383414,7/9/2019 10:03,17.98,-1.19,29.6,81.2,0.5804843,1.1207744,4.5014844,12/11/2019,1,2154.454323,0.226350661,33.89,2149.458696,-106.2392471,1.452182309,-84.79632313,8.137598236,8.155687515,10.82492202,276.3711124,277.3910837,1716.525988,171.7547844,1899.105694,2149.458696,2.624767103,4.101014745,2142.504565,1892.961529
24,D_22_1_BC,22,Phyllospadix,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:06:00,1.8,9.89,116.3,52.6,34.6,13.5,14.124,20190710,-65,8.052715352,NA,0.034366451,7/9/2019 10:06,15.06,-2.28,39.2,82.6,0.4862121,1.4842688,4.5790962,12/12/2019,1,2226.306083,0.032092078,35.06,2225.597801,-106.2392471,1.452182309,-85.72862417,8.078428592,8.08806603,13.56532649,345.0672124,346.3424397,1834.98212,156.1657623,2004.713209,2225.597801,2.387148976,3.731118928,2294.984086,2067.213091
25,D_23_1_BC,23,Mytilus,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:11:00,1.8,8.88,105.5,52.5,34.5,13.7,14.641,20190710,-48.2,7.754331413,NA,0.034228449,7/9/2019 10:11,21,8.73,78.4,108.6,0.677985,2.9685376,6.0204582,12/12/2019,1,2046.322923,0.032092078,34.16,2045.614641,-106.2392471,1.452182309,-84.97784591,7.780679262,7.794429493,26.65770885,681.9428155,684.4574915,1841.268995,80.12854835,1948.055252,2045.614641,1.226010092,1.915795487,2055.241063,1957.222571
26,D_25_1_BC,25,Mytilus,Day,Before,Control,Before_Control,1,2,7/9/2019,10:14:00,1.8,7.23,83.7,52.6,34.6,13,14.379,20190710,-36.8,7.556366539,NA,0.034572586,7/9/2019 10:14,42.6,7.8,92,246,1.375341,3.483488,13.637502,12/13/2019,1,2150.56648,-0.016058326,34.07,2150.920892,-106.2392471,1.452182309,-85.35831768,7.582514847,7.601468828,46.15302739,1155.822329,1160.125059,2011.634384,54.764151,2112.551562,2150.920892,0.836180064,1.308260605,2155.349259,2116.900933
27,D_26_1_BC,26,Phyllospadix,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:19:00,1.9,9.78,114.4,52.6,34.6,13.1,14.891,20190710,-69.1,8.118245133,NA,0.034530859,7/9/2019 10:19,16.4,6.8,35.4,38,0.529474,1.3403856,2.106606,12/16/2019,1,2215.625472,-0.207713212,34.65,2220.209765,-106.2392471,1.452182309,-84.61480034,8.145272226,8.173141011,10.85457353,272.6872836,273.7001204,1768.840773,180.2983304,1959.993677,2220.209765,2.75354038,4.307246457,2262.654952,1997.464144
28,D_27_1_BC,27,Phyllospadix,Day,Before,Control,Before_Control,1,2,7/9/2019,10:21:00,1.9,10.62,124.1,52.5,34.6,13,14.771,20190710,-67,8.082486811,NA,0.034514142,7/9/2019 10:21,30.6,-0.541,18.82,73.8,0.987921,0.71260048,4.0912506,12/16/2019,1,2210.413012,-0.207713212,34.12,2214.997305,-106.2392471,1.452182309,-84.78906221,8.109308689,8.136773778,12.00386073,300.6158221,301.7338604,1794.629304,167.581863,1974.215028,2214.997305,2.558765368,4.003362521,2222.814942,1981.182846
29,D_28_1_BC,28,Phyllospadix,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:23:00,1.9,10.82,127.3,52.7,34.7,13.5,14.732,20190710,-75.3,8.228109169,10 extra pumps (100mL),0.034424065,7/9/2019 10:23,20.8,6.54,18.44,64.6,0.671528,0.69821216,3.5812302,12/17/2019,1,2178.099344,0.213123483,34.06,2173.395645,-106.2392471,1.452182309,-84.84569732,8.255115366,8.274446438,7.861652169,200.0932312,200.8325758,1634.756161,214.1858782,1856.803691,2173.395645,3.272447117,5.114007681,2177.231049,1860.080404
30,D_29_1_BC,29,Phyllospadix,Day,Before,Control,Before_Control,1,2,7/9/2019,10:25:00,1.9,12.35,148.3,52.5,34.6,13.9,15.841,20190710,-87.1,8.4242462,NA,0.034149017,7/9/2019 10:25,17.3,-0.303,10.5,119,0.5585305,0.397572,6.597003,12/17/2019,1,2162.311259,0.213123483,34.61,2157.60756,-106.2392471,1.452182309,-83.23522714,8.452891969,8.483792729,4.1219753,106.16039,106.5506108,1400.24405,301.0217296,1705.387755,2157.60756,4.605741459,7.19290097,2196.317578,1735.984418
31,D_30_1_BC,30,Mytilus,Day,Before,Control,Before_Control,1,2,7/9/2019,10:28:00,1.9,9.01,105.2,52.6,34.6,13.5,15.36,20190710,-47.4,7.735280909,NA,0.034366451,7/9/2019 10:28,39.8,9.92,82,172,1.284943,3.104848,9.535164,12/17/2019,1,2071.604911,0.213123483,34.61,2066.901212,-106.2392471,1.452182309,-83.93372683,7.763105857,7.790204497,27.34364521,695.5524022,698.1238724,1862.929685,79.85257377,1970.125904,2066.901212,1.220625999,1.907841034,2103.983851,2005.472281
32,D_31_1_BC,31,Mytilus,Day,Before,Control,Before_Control,1,2,7/9/2019,10:32:00,1.9,7.6,90.3,52.4,34.5,13.8,15.041,20190710,-32,7.468208461,NA,0.034131508,7/9/2019 10:32,49.4,1.226,100.6,204,1.594879,3.8091184,11.309148,12/18/2019,1,2143.189328,0.085007907,34.9,2141.313178,-106.2392471,1.452182309,-84.39697299,7.4952399,7.511639005,56.0540041,1438.390041,1443.691771,2023.727981,46.10092572,2125.882911,2141.313178,0.705536388,1.102263879,2197.994997,2182.156282
33,D_32_1_BC,32,Mytilus,Day,Before,Removal,Before_Removal,1,2,7/9/2019,10:35:00,1.8,6.98,80.8,52.8,34.8,13.2,15.142,20190710,-33,7.485076243,NA,0.034605618,7/9/2019 10:35,46.4,8,111,234,1.498024,4.202904,12.972258,12/18/2019,1,2093.081622,0.085007907,34.21,2091.205472,-106.2392471,1.452182309,-84.25030258,7.513026485,7.538983046,51.86779194,1308.578756,1313.438491,1970.519844,47.03413481,2069.42177,2091.205472,0.717773512,1.122196588,2104.121741,2082.203493
34,D1_Ocean_4_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,4,1,7/8/2019,12:31:00,0,10.23,120.9,52.4,34.4,13.1,19.588,20190710,-64.6,8.001885328,NA,0.034414316,7/8/2019 12:31,22.2,3.34,21.8,42.4,0.716727,0.8254352,2.3505288,8/30/2019,1,2205.145584,0.232710928,32.87,2200.009584,-106.2392471,1.452182309,-77.79390003,8.036344931,8.135896888,11.94438506,299.7260684,300.839368,1783.505315,166.0808693,1961.530569,2200.009584,2.538821385,3.972703745,2126.891618,1896.338524
35,D_1_4_BC,1,Phyllospadix,Day,Before,Control,Before_Control,4,1,7/8/2019,12:40:00,0.4,12.37,151.4,53,34.9,14.9,20.154,20190710,-65.8,8.017993636,NA,0.034042752,7/8/2019 12:40,22.4,14.6,41.4,121,0.723184,1.5675696,6.707877,8/31/2019,1,2200.325296,0.048572063,32.94,2199.253296,-106.2392471,1.452182309,-76.97196485,8.054532838,8.134992454,11.24046005,298.9964686,300.0818176,1755.655758,176.9153973,1943.811615,2199.253296,2.709463205,4.220496336,2130.68834,1883.21043
36,D_2_4_BC,2,Phyllospadix,Day,Before,Removal,Before_Removal,4,1,7/8/2019,12:55:00,0.2,15.93,207.4,53.7,35.5,17,19.373,20190710,-90.8,8.454987911,NA,0.033659527,7/8/2019 12:55,24.4,5.46,11.84,76,0.787754,0.44830976,4.213212,9/1/2019,1,2081.262518,0.396650635,32.94,2072.508319,-106.2392471,1.452182309,-78.10611923,8.491657537,8.529326062,2.986976023,84.86205961,85.1619494,1219.817115,334.7955695,1557.599661,2072.508319,5.139947521,7.961676631,2007.894825,1509.039201
37,D_3_4_BC,3,Phyllospadix,Day,Before,Removal,Before_Removal,4,1,7/8/2019,12:47:00,0.2,13.32,166.3,53.3,35.2,15.9,20.173,20190710,-83.1,8.315082013,NA,0.033835947,7/8/2019 12:47,30.2,2.24,12.6,75.8,0.975007,0.4770864,4.2021246,9/2/2019,1,2190.783464,0.36850704,32.95,2182.650403,-106.2392471,1.452182309,-76.94437338,8.352344969,8.419487511,4.684138187,128.6162768,129.0771733,1445.203654,293.349214,1743.237006,2182.650403,4.497313462,6.986845791,2115.245023,1689.401745
38,D_4_4_BC,4,Phyllospadix,Day,Before,Control,Before_Control,4,1,7/8/2019,12:49:00,0.2,11.78,153.5,52.8,34.9,18.5,22.119,20190710,-84.2,8.316275821,NA,0.032712544,7/8/2019 12:49,19.7,4.62,20.4,170.6,0.6360145,0.7724256,9.4575522,9/2/2019,1,2058.152919,0.36850704,32.97,2050.019858,-106.2392471,1.452182309,-74.11842661,8.356005015,8.412589787,4.100849745,121.2565923,121.6771085,1317.178121,288.5050323,1609.784003,2050.019858,4.465166153,6.897616762,1987.916315,1561.017017
39,D_5_4_BC,5,Phyllospadix,Day,Before,Control,Before_Control,4,1,7/8/2019,12:51:00,0.2,12.63,165.6,54,35.8,18,21.867,20190710,-79,8.229734353,NA,0.033477221,7/8/2019 12:51,17.84,-0.483,23,81.2,0.5759644,0.870872,4.5014844,9/4/2019,1,2070.19754,0.537981023,33,2058.324137,-106.2392471,1.452182309,-74.48437655,8.271081194,8.331069809,5.305372187,155.4120294,155.9544077,1406.837905,255.8032145,1667.946491,2058.324137,3.931983167,6.073580637,1997.785192,1618.889242
40,D_6_4_BC,6,Phyllospadix,Day,Before,Removal,Before_Removal,4,1,7/8/2019,12:52:00,0.2,10.47,141.5,53.9,35.6,19.9,23.076,20190710,-78.6,8.212313988,NA,0.032836284,7/8/2019 12:52,28.6,24.1,121,260,0.923351,4.581544,14.41362,9/4/2019,1,1935.39909,0.537981023,33.09,1923.525687,-106.2392471,1.452182309,-72.72868814,8.255113143,8.304099965,5.038479612,155.546976,156.0770784,1306.662118,238.7916397,1550.492238,1923.525687,3.697937528,5.686276693,1872.043088,1508.993769
41,D_7_4_BC,7,Phyllospadix,Day,Before,Removal,Before_Removal,4,1,7/8/2019,13:04:00,0.2,11.49,141.3,53.7,35.4,14.9,18.938,20190710,-69.2,8.086439765,NA,0.034430617,7/8/2019 13:04,38.8,10.34,13.8,97.8,1.252658,0.5225232,5.4217386,9/5/2019,1,2274.08177,0.544759247,32.94,2262.05877,-106.2392471,1.452182309,-78.73781853,8.122164748,8.184524533,10.01068982,267.030799,268.000079,1759.460749,201.0014076,1970.472847,2262.05877,3.070174947,4.778845724,2191.535761,1909.040458
42,D_8_4_BC,8,Phyllospadix,Day,Before,Control,Before_Control,4,1,7/8/2019,13:06:00,1.5,9.16,119,52.6,34.9,18.4,20.509,20190710,-64,7.984249722,NA,0.032642454,7/8/2019 13:06,80.6,14.1,63,310,2.602171,2.385432,17.18547,9/5/2019,1,2116.81522,0.544759247,33.13,2104.79222,-106.2392471,1.452182309,-76.45644013,8.021368075,8.053282714,12.09662943,356.6637282,357.9025123,1695.013606,161.7086203,1868.818856,2104.79222,2.501928899,3.865837765,2050.934301,1820.99908
43,D_9_4_BC,9,Mytilus,Day,Before,Control,Before_Control,4,1,7/8/2019,13:11:00,1.5,8.98,112.4,55.1,36.5,16.7,19.373,20190710,-34.2,7.479851764,NA,0.034502779,7/8/2019 13:11,72,21.4,242,368,2.32452,9.163088,20.400816,9/7/2019,1,2084.912519,0.267242737,33.01,2079.014392,-106.2392471,1.452182309,-78.10611923,7.518909269,7.554653056,44.60428505,1263.123837,1267.610355,1932.306141,56.84046371,2033.750889,2079.014392,0.866690017,1.341798699,2018.478384,1974.532849
44,D_10_4_BC,10,Mytilus,Day,Before,Removal,Before_Removal,4,1,7/8/2019,13:12:00,1.5,8.61,109.7,54.7,36.2,16,19.389,20190710,-35.3,7.498703174,NA,0.034552713,7/8/2019 13:12,137.4,28.4,446,426,4.435959,16.887344,23.616162,9/7/2019,1,2047.389211,0.267242737,33.11,2041.491084,-106.2392471,1.452182309,-78.08288431,7.537062356,7.582826478,41.6521369,1153.481012,1157.613993,1890.62599,57.39317545,1989.671303,2041.491084,0.87509513,1.357435554,1988.052052,1937.58873
45,D_11_4_BC,11,Mytilus,Day,Before,Removal,Before_Removal,4,1,7/8/2019,13:13:00,1.5,6.21,78.5,53.6,35.5,17.1,20.069,20190710,-23.5,7.291638837,NA,0.033572984,7/8/2019 13:13,80,26,320,460,2.5828,12.11648,25.50102,9/8/2019,1,2009.668629,0.658535281,33.23,1995.134558,-106.2392471,1.452182309,-77.09540034,7.329425989,7.365472794,67.73257397,1929.953179,1936.778811,1901.023065,35.91464152,2004.670281,1995.134558,0.551540005,0.854123668,1949.950628,1959.270395
46,D_12_4_BC,12,Mytilus,Day,Before,Control,Before_Control,4,1,7/8/2019,13:15:00,0.8,11.68,161.2,52.6,34.7,20.9,22.8,20190710,-64.2,7.969511295,NA,0.031938569,7/8/2019 13:15,54.4,17.56,92.4,224,1.756304,3.4986336,12.417888,9/8/2019,1,1866.018854,0.658535281,33.18,1851.484783,-106.2392471,1.452182309,-73.12949046,8.009898523,8.038375478,10.29009931,324.9450722,326.0390116,1467.7443,147.9531652,1625.987564,1851.484783,2.312129836,3.55083774,1806.831326,1586.77257
47,D_13_4_BC,13,Mytilus,Day,Before,Control,Before_Control,4,1,7/8/2019,13:17:00,0.8,6.63,87.3,53.9,35.7,19.7,22.017,20190710,-26,7.323482492,NA,0.032895365,7/8/2019 13:17,88.2,38.6,218,598,2.847537,8.254352,33.151326,11/21/2019,1,1864.383986,-0.569820019,33.82,1876.960085,-106.2392471,1.452182309,-74.26654921,7.364834398,7.393315528,55.84177452,1715.318527,1721.189234,1772.193614,39.56399403,1867.599383,1876.960085,0.611885891,0.941250723,1867.023237,1857.712092
48,D_14_4_BC,14,Mytilus,Day,Before,Control,Before_Control,4,1,7/8/2019,13:19:00,0.8,6.03,73.9,56.6,37.6,15.5,20.3,20190710,-28.6,7.377942732,NA,0.035784,7/8/2019 13:19,111.8,26,330,520,3.609463,12.49512,28.82724,11/22/2019,1,2190.646486,-0.799098459,33.83,2208.282829,-106.2392471,1.452182309,-76.75994623,7.421113589,7.483068352,57.66923602,1585.726084,1591.446677,2076.868129,50.69147021,2185.228835,2208.282829,0.765141263,1.186692026,2197.241415,2174.302691
49,D_15_4_BC,15,Mytilus,Day,Before,Removal,Before_Removal,4,1,7/8/2019,13:20:00,0.8,7.79,103.4,53.4,35.3,19.3,22.091,20190710,-53.9,7.799310787,NA,0.032769839,7/8/2019 13:20,50.8,15.24,97.4,262,1.640078,3.6879536,14.524494,11/22/2019,1,1907.811981,-0.799098459,34.55,1925.448324,-106.2392471,1.452182309,-74.15908771,7.839882233,7.880789536,17.03606505,516.3698793,518.1436029,1641.726018,109.9234402,1768.685523,1925.448324,1.701871045,2.622110775,1956.595282,1797.296613
